ID,Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets
23-124,19/04/23 20:06:11,https://twitter.com/tatstae/status/800651452611895296,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"mahirap, Marcos",@tatstae,Obee,💩,Anonymous,06/10,285,99,NULL,ang parents ko mahirap lang noon they were having a goodlife under Marcos Regime kase mura lahat,Even though my parents were poor they were having a good life under Marcos Regime because everything was cheap,"Text, Reply",21/11/16 18:45,https://drive.google.com/file/d/1ZsQ56Xl928RrL1izp_LOOD4SysoOCS5d/view?usp=sharing,Rational,1,0,0
23-125,19/04/23 20:07:29,https://twitter.com/CoffeeBinsss/status/701347394357596160,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"nutribun, Marcos",@CoffeeBinsss,Bins Carreon #BleedGreen,"Dreamer, Hopeless Romantic, Poet",Identified,10/09,1316,550,"Davao City, Davao Region","Nutribun, tinapay na binebenta ng mura sa mga estudyante, ito ung programa ni marcos noon mura at matagal kang gutumin #PiliPinasDebates2016","Nutribun, was bread that was sold cheaply to students, this was Marcos' program back then, it was cheap and made you not hungry for a long time #PiliPinasDebates2016",Text,21/02/16 18:07,https://drive.google.com/file/d/1Rzl1f4H-K8naEXWL5a_a5pXU0KpLxkRt/view?usp=sharing,Rational,0,0,0
23-126,19/04/23 20:13:40,https://twitter.com/strxnge111/status/729654926624854018,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"bigas, Marcos",@strxnge111,Anon,crypto | nft hunter,Anonymous,06/12,3608,9172,#DYOR,"but tbh buti pa nung panahon ni marcos, ang mura ng mga bilihin. makakabili ka ng mahigit 3 kilong bigas for 6 pesos oh di ba","but tbh it was good during Marcos' time, the goods were cheap. and you could buy more than 3 kilos of rice for 6 pesos, right?",Text,09/05/16 20:51,https://drive.google.com/file/d/1GwoKz0lHcQhSfnKNuN-1Qm6yVvBQCraz/view?usp=sharing,Emotional,5,0,5
23-127,19/04/23 20:18:10,https://twitter.com/third_alub/status/809290268511875072,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"kinakain, Marcos",@third_alub,Thirdy,Ha,Anonymous,09/13,487,830,NULL,Dumaan ako sa phase na mura pa ang egg pie at yun yung kinakain ko pag nadedepress ako. Panahon ata yun ni Marcos.. Hay. Mura eh. Charot.,I went through a phase where egg pie was still cheap and that's what I ate when I was depressed. That was Marcos' time.. Hay. It was so cheap. Charot.,Text,15/12/16 14:53,https://drive.google.com/file/d/11W2QKBNIS9hcd0IuIvOcd4mzrUnBZZyh/view?usp=sharing,Emotional,0,0,0
23-128,19/04/23 20:21:57,https://twitter.com/DUTERTENISTA69/status/1036799481453277184,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"bigas, galunggong, Marcos",@DUTERTENISTA69,DUTERTENISTA2016,"EJK SPECIALIST, SARCASTIC JOKER, YELLOWTARDS PUNISHER",Anonymous,06/18,158,20,NULL,PANAHON NI MARCOS .... MURA BIGAS AT GALUNGGONG ...!!! PANAHON NG MAG-INANG SAKIM NO .... PINALITAN NG BALA  ANG BIGAS ....!!!,TIME OF MARCOS .... CHEAP RICE AND GALUNGGONG ...!!! WAS NOT THE TIME OF A MOTHERS' GREED .... BULLETS REPLACED RICE ....!!!,"Text, Reply",04/09/18 10:13,https://drive.google.com/file/d/1p3eVAFyewPdnbOUQ4pOi6ImKKxAI798-/view?usp=sharing,Emotional,1,0,0
23-129,19/04/23 20:25:46,https://twitter.com/loidasandiego77/status/964754016226787328,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"mura, Marcos",@loidasandiego77,Babaeng TagaMalolos,Isa akong Pilipino. Manunulat at isang kaibigan; nadaya ng mga leftist salamat at nagising. Ngayon ako'y isang digital storyteller.,Anonymous,04/16,2126,21500,"Santa Maria, Central Luzon","Sabi nila, magulo daw noong Martial Law. E, payapa naman, a. Mura bilihin. Maraming libre galing kay Marcos.","They said it was chaotic during Martial Law. Well, it was actually peaceful you know. Goods were cheap. And there were many freebies from Marcos.",Text,17/02/18 14:50,https://drive.google.com/file/d/1KvzURir2-7-V5c7Jcugmfl09_VxrrXT2/view?usp=share_link,Rational,6,2,1
23-130,19/04/23 20:31:17,https://twitter.com/allanahparayno_/status/1042045056943902721,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"nutribun, Marcos",@allanahparayno_,yanah,you never walk alone ✨,Identified,10/14,435,687,NULL,"minsan pag nagkekwento yung nanay ko kung gaano kaayos ang bansa noon sa pamamalakad ni Marcos like murang bilihin, libreng nutribun sa schools, parang mas okay nalang na bumalik sa panahon na yun eh","sometimes when my mother was talking about how good the country was back then under Marcos' rule, like cheap food, free nutribun in schools, it seemed like it would be better to go back to that time",Text,18/09/18 21:37,https://drive.google.com/file/d/1tEOU1sFVpM443eZR_gLA5jg1ihqshgNK/view?usp=share_link,Emotional,0,0,0
23-131,19/04/23 20:35:19,https://twitter.com/DewEid/status/1053201123107057664,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"nutribun, klim, Marcos",@DewEid,Nada Eid,NULL,Anonymous,08/18,40,37,NULL,"SAGOT MGA PINALAKING JEJEMON TROLL NI CORY!!!
Wlang nutrition ang utak..
Buti p ang marcos my nutriban, klim,trigo my libre png dental hygiene check up..","ANSWER CORY'S BIGGEST JEJEMON TROLLS!!!
Your brain has no nutrition..
At least marcos had nutribun, klim, trigo and free dental hygiene check up..","Text, Image, Reply",19/10/18 16:28,https://drive.google.com/file/d/1Z-Suz7kSbRUvd5bplh1Ivc33vG4Yz9X1/view?usp=sharing,Emotional,0,0,0
23-132,19/04/23 20:38:45,https://twitter.com/MDSOnwardPH22/status/1032988556267061249,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"nutribun, klim, Marcos",@MDSOnwardPH22,❤💞💞🇵🇭🇵🇭🙏🙏MARCOS-DUTERTE👊🏽👊🏽👊🏽,"When helping the poor,leave the camera at home!",Media,05/18,7967,12300,Manila,"Kayo ang tumigil!!!at totoo talagang di malilimutan ang Ginawa ng Marcos sa Pilipinas ang ganda nga eh imagine sa panahon nya may nutri ban,klim milk,corn powder at bulgor sa mga eskwelahan,At maging sa pananamit pilipinong Pilipino!!kaya love ko ang Marcos","You are the ones who should stop!!! and it's true that what Marcos did in the Philippines will never be forgotten, it was beautiful, imagine in his time there was nutribun, klim milk, corn powder and bulgor in schools, And even the clothing was very Filipino!! that's why I love Marcos","Text, Reply",24/08/18 21:50,https://drive.google.com/file/d/15iqMwQ4zQWgP_A9NszIW5iccTuaiiDcj/view?usp=sharing,Emotional,0,0,0
23-133,19/04/23 20:48:34,https://twitter.com/parisblnc/status/1101099926111555584,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"pagkain, Marcos",@parisblnc,puransu,02//03//2023,Anonymous,04/13,2122,2364,Ph,"If there were a time machine that would take you to meet some famous person of antiquity, who would you like to talk to? — Marcos, para maramdaman ko naman kung gaano kamura ang pagkain, damit etc. https://curiouscat.me/IAMKYLEN/post/801637276?t=1551357654","If there were a time machine that would take you to meet some famous person of antiquity, who would you like to talk to? — Marcos, so I can feel how cheap food, clothes, etc. are. https://curiouscat.me/IAMKYLEN/post/801637276?t=1551357654","Text, URL",28/02/19 20:40,https://drive.google.com/file/d/1EnfPYG0l09jaaR5lOdlIPyihsilKjVXB/view?usp=sharing,Emotional,0,0,0
23-134,19/04/23 20:53:50,https://twitter.com/FUaquinoPnot/status/1162890874906271746,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"nutribun, klim, Marcos",@FUaquinoPnot,Anita Dick Holden Hiscock,I support PRRD... F U Yellowtards,Anonymous,12/15,600,367,NULL,Sa sobrang galit nya sa mga Marcos hindi sya nakatikim ng NutriBun at Klim kc mga mayaman sila noon or bayaran na kc nga Activists na nga daw sya High school palang 😂,"Because he was so angry with the Marcos family, he didn't taste NutriBun and Klim due to being rich back then or he was paid by the activists ever since he was in high school 😂","Text, Reply",18/08/19 8:56,https://drive.google.com/file/d/19dfr9xJELlcu1-Lio-BDioOYhURMUNL1/view?usp=sharing,Emotional,0,0,0
23-135,19/04/23 20:57:42,https://twitter.com/BernardoJamaca1/status/1170841693035188230,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"nutribun, Marcos",@BernardoJamaca1,The Guardian Eagle,"A simple man. 
Ordinary father with extraordinary spirit. 
I love my country and I love my family.",Identified,04/18,625,171,"National Capital Region, Repub","Nung panahong si  Marcos  ang  pangulo,  may libreng nutribun  kami  sa school.  May gatas pa.  It was stopped when cory came in.  Nag karoon na ng mas maraming  kaguluhan  sa Mindanao","When Marcos was president, we had free nutribun at school. There was also milk. It was stopped when Cory came in. After that there was more chaos in Mindanao","Text, Reply",09/09/19 07:29,https://drive.google.com/file/d/1LU8cg3SdI717qm6JPmd5ArVnSi7P6dDK/view?usp=sharing,Rational,0,0,0
23-136,19/04/23 21:02:04,https://twitter.com/PIARegion6/status/1156025024009998338,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"nutribun, Marcos",@PIARegion6,PIA Western Visayas,"The official Twitter of PIA-6. Created for information dissemination of government programs, projects, and activities all over Region 6. IG: @piaregion6",Media,01/12,439,2781,"Iloilo City, Western Visayas","Nutribun was a healthy snack advocated during the administration of President Marcos, distributed in public schools nationwide, to minimize the consumption of unhealthy junk foods by students for a healthy living.

Read full story: http://pia.gov.ph/news/articles/1024894.","Nutribun was a healthy snack advocated during the administration of President Marcos, distributed in public schools nationwide, to minimize the consumption of unhealthy junk foods by students for a healthy living.

Read full story: http://pia.gov.ph/news/articles/1024894.","Text, URL",30/07/19 10:13,https://drive.google.com/file/d/1xXOcbSyPcQ_rxH1ei6nx1unKG9AAUFw1/view?usp=sharing,Rational,0,0,0
23-137,19/04/23 21:07:18,https://twitter.com/teamcharles01/status/1177048635399213056,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"agri, Marcos",@teamcharles01,I am chinai,"An ACCOUNTANT by PROFESSION , 📈💻

A SOCIAL WORKER by NATURE .👥 🤗

A WRITER by HEART ♥️📝

And a CHEF by SOUL 🥙🥘",Anonymous,05/17,129,63,NULL,"I was not born during that time pero sabi ng lolo ko, easy dw ang agri business noon, may mga assistance. And mura ang bilihin, maraming benefits para sa lahat. 🤗 Even he belongs to a Marcos Loyalist. Grupo dw nila yun dati. 💪But, He's gone last 1999 killed by a drug addict. 😣","I was not born during that time but my grandfather said, the agri business was easy back then, since there were assistances. And the prices were cheap, there was many benefits for everyone. 🤗 Even he belongs to a Marcos Loyalist. It used to be their group. 💪But, He's gone last 1999 killed by a drug addict. 😣","Text, Reply",26/09/19 10:33,https://drive.google.com/file/d/1hsmKUpolYot9ynZcoZqaVbN5sFJgJmuv/view?usp=sharing,Emotional,5,0,1
23-138,19/04/23 21:12:40,https://twitter.com/miguel_nvl/status/1282146759083307011,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"pagkain, Marcos",@miguel_nvl,miguel_nvl,quaere verum,Anonymous,07/20,1069,824,NULL,"tama ka - ang mura mura ng pagkain, kuryente, tubig at gasolina noon. ang mayayaman noon disiplinado at mabait. after marcos, yumabang at niyari tayo. we are still paying the price. they got richer while we become poorer. but, DO30 is here to fix them all.","you're right - food, electricity, water and fuel were cheap back then. the rich used to be disciplined and kind. after marcos, we became arrogant and we paid the price. we are still paying the price. they got richer while we became poorer. but, DO30 is here to fix them all.","Text, Reply",12/07/20 10:56,https://drive.google.com/file/d/113fSkf7F-2A74I63chFKj19Xqtsbp4LY/view?usp=sharing,Emotional,42,0,1
23-139,19/04/23 21:20:18,https://twitter.com/feapoll/status/1216633936945786880,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"hindi nagugutom, Marcos",@feapoll,Mariah and Venus Family,"simple, sexy and beautiful forever🥰 a mother and a blogger.",Anonymous,07/10,147,12,Philippines,👊👊👊NABUANG NA BUTI PA NOONG PANAHON NI PRESIDENT MARCOS HINDI NAGUGUTOM ANG MGA ESTUDYANTE KASI MAY LIBRENG MERYENDA NA NUTRIBAN AT MAINIT PA HA. TAPOS MAY MONTHLY PANG BINIBIGAY SA BAWAT PAMILYA NA POWDERED MILK AT POWDERED CHUCHU NA GINAGAWANG LUGAW. https://facebook.com/fe.venus/posts/3610255529014821,👊👊👊 IT'S BECOME CRAZY AT LEAST DURING THE TIME OF PRESIDENT MARCOS THE STUDENTS WERE NOT HUNGRY BECAUSE THERE WERE FREE SNACKS LIKE NUTRIBUN AND IT WAS STILL HOT. THEN EVERY FAMILY WAS ALSO GIVEN MONTHLY POWDERED MILK AND POWDERED CHUCHU WHICH IS MADE INTO LUGAW. https://facebook.com/fe.venus/posts/3610255529014821,"Text, URL",13/01/20 16:11,https://drive.google.com/file/d/16TbpM1p4TW9n1rv_-tw2yIVERj1_fbpN/view?usp=sharing,Emotional,0,0,0
23-140,19/04/23 21:31:30,https://twitter.com/CaesarTingson/status/1304901332625534977,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"nutribun, Marcos",@CaesarTingson,Ambet Saimo,single but happy,Anonymous,08/19,309,84,NULL,"Me naabutan ko. Elementary ako. Project ni Former President Marcos. Sarap buhay nun. Kahit wala ka baon, libre nutribun at may sabaw pa.","I was there. I was in elementary school. Project of Former President Marcos. It was a good life. Even if you had no allowance, there was free nutribun and soup.","Text, Reply",13/09/20 5:54,https://drive.google.com/file/d/13mA2LJGugWOelAP4qYIHyzn2R_4VgtVj/view?usp=sharing,Rational,4,0,0
23-141,19/04/23 21:36:54,https://twitter.com/that_attitude/status/1241165769959858176,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"nutribun, Marcos",@that_attitude,ThePatriot 🇵🇭🇵🇭🇵🇭,No to CPP-NPA-NDF. Yes to a progressive Philippines.,Anonymous,01/12,112,135,"Northern Mindanao, Philippines",Notorious? Whoever said it is a nincompoop. Nutribun is the most successful feeding program launched by the Marcos administration for millions of children. It is far better than Leni's lugaw which is devoid of nutrition.,Notorious? Whoever said it is a nincompoop. Nutribun is the most successful feeding program launched by the Marcos administration for millions of children. It is far better than Leni's lugaw which is devoid of nutrition.,"Text, Reply",21/03/20 08:52,https://drive.google.com/file/d/1Lr537AxHFNzbIojJPeNRhDJ5Ca9EmR10/view?usp=sharing,,,,
23-142,19/04/23 21:42:29,https://twitter.com/forgiven02/status/1312268528267952130,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"nutribun, klim, Marcos",@forgiven02,MidnightBloomer,NULL,Anonymous,10/11,134,675,Republic of the Philippines,"Nobody at the present.
Former president Marcos dealt with hunger concerns in his time.
Katunayan ang bulgur, Sinugno, klim, wheat at natri buns noong kapanahunan niya.
Ginawan din niya ng paraan ang agrikultura na mag-prosper, resulting in abundance in crops at paggmura nito.","Nobody at the present.
Former president Marcos dealt with hunger concerns in his time.
Bulgur, Sinugno, klim, wheat and nutribuns were a thing during his time.
He also made agriculture prosper, resulting in abundance in crops and its cheapness.","Text, Reply",03/10/20 13:49,https://drive.google.com/file/d/1oeWz7xWNw_hgkRVsl0JVkh3qi3dPpo_9/view?usp=sharing,Rational,5,0,0
23-143,19/04/23 21:50:06,https://twitter.com/ZPalmarez/status/1240546502356828160,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"nutribun, klim, Marcos",@ZPalmarez,Cebuano,Ama.,Anonymous,12/19,200,227,Central Visayas,"Noon may libreng gatas na Klim, tinapay na Nutribun at Trigo or Bulgur na pinamimigay daily sa mga public schools para malabanan ang malnutrisyon sa bansa natin. Pero nung sa nawala si Marcos at si Cory Aquino na ang presidente unti-unting nawala ang libreng [Nutribun] #COVID19PH","Back then there was free Klim milk, Nutribun bread and Wheat or Bulgur that were distributed daily to public schools to fight malnutrition in our country. But when Marcos disappeared and Cory Aquino became the president, the free [Nutribun] gradually disappeared #COVID19PH","Text, Reply",19/03/20 15:51,https://drive.google.com/file/d/1Vl1WEfUUW05beSZyHKBIiEa2Ty6dAixT/view?usp=sharing,Rational,0,0,0
23-144,19/04/23 22:04:55,https://twitter.com/gracialake/status/1296633716689625091,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"mura, Marcos",@gracialake,.GRACE,NULL,Anonymous,02/18,2751,1087,NULL,Kay Marcos  mura lahat ang bilihin!  #NinoyIsNotAHero My free recess pa mga bata sa school !,During Marcos everything was cheap! #NinoyIsNotAHero There was also free recess for kids at school!,Text,21/08/20 10:22,https://drive.google.com/file/d/1M1cbxJKX29FRR2FbPyigmDYyt2HnEEjL/view?usp=sharing,Rational,0,0,0
23-145,19/04/23 22:16:32,https://twitter.com/iamtonyawiggins/status/1439194425972822019,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"nakakain, nutribun, Marcos",@iamtonyawiggins,Crossed Eye Tonya,"I'd rather be a sinner than a hypocrite.
Los parientes pobres.",Anonymous,02/19,3788,3736,Venus,"May pa ""never again"" at ""Marcos not a hero"" na naman ang mga natitirang engot sa Pinas.
Karamihan sa kanila hindi naman inabot ang martial law o nakakain man lang ng huling nutribun.

Mga nyetang nadoktrina ng banal na textbook, na disenyo ng mga oligarkong kaalyado ng Aquino.","There are still ""never again"" and ""Marcos not a hero"" remaining idiots here in the Philippines.
Most of them did not even reach martial law or at least ate the last nutribun.

Dumb people indoctrinated by the holy textbook, designed by Aquino's oligarch allies.",Text,18/09/21 19:47,https://drive.google.com/file/d/1f22dfjixBwpEjsmXdJhQbln5u05zJ-Yh/view?usp=sharing,Emotional,68,0,11
23-146,19/04/23 22:22:18,https://twitter.com/maikaalessandra/status/1448247942570143752,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"pagkain, Marcos",@maikaalessandra,maika ☁️,always in need of caffeine to function,Identified,04/14,103,301,NULL,"bes totoo!! Lolo ko lagi sinasabi nun ang ganda daw ng buhay nung si Marcos nakaupo, sobrang mura pa daw ng mga bilihin. Tapos si mommy eka pa nga nung nag aaral daw sila laging may pa-rasyon na pagkain si marcos kaya wala daw talagang malnourish non.","girl it's true!! My grandfather always said that life was beautiful when Marcos was president, the goods were still very cheap. Then mommy said that even when they were in school, Marcos always had rationed food for them, so she said there really was no malnourishment during that time.","Text, Reply",13/10/21 19:23,https://drive.google.com/file/d/19_TcXZrd2jdjrAKKJpWPOn5UdTqrA2e2/view?usp=sharing,Rational,1,0,0
23-147,19/04/23 22:33:29,https://twitter.com/nickojpam/status/1450389781335052288,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"pagkain, Marcos",@nickojpam,@niculeth,Keep God first to your life,Anonymous,08/15,193,83,NULL,"Lahat kasalanan ni Marcos Yan,naka upo na sya ang sisihin nyo yung past administration,nung panahon Marcos may mga libre sa pag aaral  pati mga pagkain Ng mga estudyante  libre,bakit pati pag aaral Ng anak ni BBM pinakiki alaman nyo inggit Lang Yan😜ang sisihin nyo mga dilawan","You say it's all Marcos's fault, but he was already sitting, you can blame the past administration, during Marcos' time there were free education and free meals for the students, why even the education of BBM's son you're complaining, you know you're just envious😜 blame the dilawan","Text, Reply",19/10/21 17:14,https://drive.google.com/file/d/18TXvLjyQ_cW9dgt4fQQ78hoBTDsp0aNJ/view?usp=sharing,Emotional,5,4,0
23-148,19/04/23 22:42:57,https://twitter.com/m32594290/status/1447811770026913792,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"walang nagugutom, Marcos",@m32594290,Nate♥️💚,"Awaken, enlight and inspire☯️",Anonymous,07/21,95,32,NULL,"Hindi po ako pinanganak noong si President Marcos ang namumuno, gustong-gusto kong mapanganak sa taon na iyon dahil gusto kong maranasan ang nangyari sa Pilipinas noon na hindi nagugutom ang mga tao. Sana ngayon, na may muwang na tayo na mga kabataan","I was not born when President Marcos was in power, I really wish I was born in that year because I want to experience what happened in the Philippines back then when people were not hungry. I hope it can still happen now, even though there are naive young people",Text,12/10/21 14:29,https://drive.google.com/file/d/1K_tP9_qMfbRAqYfIaUv4BZ7f5ThNkBCG/view?usp=sharing,Emotional,0,1,2
23-149,19/04/23 22:51:22,https://twitter.com/Natans_Lover/status/1450633724127711235,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"starving, Marcos",@Natans_Lover,CosmicSkeptic Fangirl 🏳️‍🌈 | 🏳️‍⚧️⃠,"Artist
🇵🇭
Teetotaler 

Abortion is Murder
Sex Work is not Work

LGB ally 🏳️‍🌈
Protect youth from Transgenderism",Identified,05/19,2551,1586,A Holy Betrayal,"Kida during in Marcos' regime eat Nutribun bread, I thought ppl are starving Marcos Regime

And Kids in nowadays eat a bag of Piattos....

The evolution of School Snacks","Kida during in Marcos' regime eat Nutribun bread, I thought ppl are starving Marcos Regime

And Kids in nowadays eat a bag of Piattos....

The evolution of School Snacks","Text, Image",20/10/21 9:23,https://drive.google.com/file/d/1B5A2W-suyXruaORMb91shVOqqmS2RB-g/view?usp=sharing,Rational,26,3,8
23-150,19/04/23 23:03:44,https://twitter.com/Nicojr39229087/status/1449912203981647878,23,"Luteria, Jian Lawrence",MRCS,Misinformation on Food Situation during Ferdinand Marcos' Regime,"starving, Marcos",@Nicojr39229087,Nicojr.,NULL,Anonymous,09/17,46,150,Republic of the Philippines,"WHEN I WAS KID NO ONE GET STARVING BECAUSE PRESIDENT MARCOS AND FAMILY TO THE RESCUE EVEN WE DON'T ASK FOR  IT BUT HIS CONCERNED TO EVERY PILIPINO IS VERY RARE AS PRESIDENT.
#BBMSigawNgBayan","WHEN I WAS KID NO ONE GET STARVING BECAUSE PRESIDENT MARCOS AND FAMILY TO THE RESCUE EVEN WE DON'T ASK FOR  IT BUT HIS CONCERNED TO EVERY PILIPINO IS VERY RARE AS PRESIDENT.
#BBMSigawNgBayan","Text, Quote",18/10/21 9:36,https://drive.google.com/file/d/153ofo4gbdOtXq8bTgIwdtBvGMPg1mRTc/view?usp=sharing,Emotional,0,0,0
